,Position,Track Name,Artist,Streams,URL,0,acousticness,analysis_url,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,uri,valence
110,111.0,シグナル,WANIMA,12714.0,https://open.spotify.com/track/4Ybp3UvVXvraRNwOCWnrNq,,0.00419,https://api.spotify.com/v1/audio-analysis/4Ybp3UvVXvraRNwOCWnrNq,0.562,219530.0,0.935,4Ybp3UvVXvraRNwOCWnrNq,0.0,8.0,0.322,-2.365,1.0,0.0525,97.513,4.0,https://api.spotify.com/v1/tracks/4Ybp3UvVXvraRNwOCWnrNq,audio_features,spotify:track:4Ybp3UvVXvraRNwOCWnrNq,0.655
111,112.0,ら、のはなし,Aimyon,12669.0,https://open.spotify.com/track/2tgWF9EZzqiq4Qzdzeow1A,,0.0814,https://api.spotify.com/v1/audio-analysis/2tgWF9EZzqiq4Qzdzeow1A,0.568,181227.0,0.802,2tgWF9EZzqiq4Qzdzeow1A,2.17e-06,8.0,0.14,-4.5,1.0,0.0317,124.147,4.0,https://api.spotify.com/v1/tracks/2tgWF9EZzqiq4Qzdzeow1A,audio_features,spotify:track:2tgWF9EZzqiq4Qzdzeow1A,0.562
112,113.0,Happier,Marshmello,12627.0,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99,,0.191,https://api.spotify.com/v1/audio-analysis/2dpaYNEQHiRxtZbfNsse99,0.687,214290.0,0.792,2dpaYNEQHiRxtZbfNsse99,0.0,5.0,0.167,-2.749,1.0,0.0452,100.015,4.0,https://api.spotify.com/v1/tracks/2dpaYNEQHiRxtZbfNsse99,audio_features,spotify:track:2dpaYNEQHiRxtZbfNsse99,0.671
113,114.0,Dream Glow (BTS World Original Soundtrack) - Pt. 1,BTS,12574.0,https://open.spotify.com/track/4c1WgUnHXq2LEncGHKgj1I,,0.0967,https://api.spotify.com/v1/audio-analysis/4c1WgUnHXq2LEncGHKgj1I,0.735,187458.0,0.74,4c1WgUnHXq2LEncGHKgj1I,0.0,0.0,0.101,-3.837,0.0,0.0519,141.948,4.0,https://api.spotify.com/v1/tracks/4c1WgUnHXq2LEncGHKgj1I,audio_features,spotify:track:4c1WgUnHXq2LEncGHKgj1I,0.541
114,115.0,Ambitious,Superfly,12407.0,https://open.spotify.com/track/6Ch42vMAxSrEWPeZ5UKP6h,,0.00745,https://api.spotify.com/v1/audio-analysis/6Ch42vMAxSrEWPeZ5UKP6h,0.486,272280.0,0.801,6Ch42vMAxSrEWPeZ5UKP6h,0.000346,6.0,0.123,-4.334,1.0,0.0386,131.874,4.0,https://api.spotify.com/v1/tracks/6Ch42vMAxSrEWPeZ5UKP6h,audio_features,spotify:track:6Ch42vMAxSrEWPeZ5UKP6h,0.413
115,116.0,Slumberland,King Gnu,12385.0,https://open.spotify.com/track/1Q5l8ZfVn6kYwLJkGrBwZP,,0.144,https://api.spotify.com/v1/audio-analysis/1Q5l8ZfVn6kYwLJkGrBwZP,0.664,184493.0,0.791,1Q5l8ZfVn6kYwLJkGrBwZP,0.0,10.0,0.533,-6.683,0.0,0.0896,100.015,4.0,https://api.spotify.com/v1/tracks/1Q5l8ZfVn6kYwLJkGrBwZP,audio_features,spotify:track:1Q5l8ZfVn6kYwLJkGrBwZP,0.77
116,117.0,Vinyl,King Gnu,12308.0,https://open.spotify.com/track/2zbWCme3Dvp8071b4R4nkY,,0.0597,https://api.spotify.com/v1/audio-analysis/2zbWCme3Dvp8071b4R4nkY,0.661,294387.0,0.892,2zbWCme3Dvp8071b4R4nkY,0.0,1.0,0.174,-3.83,1.0,0.111,90.018,4.0,https://api.spotify.com/v1/tracks/2zbWCme3Dvp8071b4R4nkY,audio_features,spotify:track:2zbWCme3Dvp8071b4R4nkY,0.728
117,118.0,What is Love?,TWICE,12255.0,https://open.spotify.com/track/5Ek40FyMPprcvtyZDjqylX,,0.0846,https://api.spotify.com/v1/audio-analysis/5Ek40FyMPprcvtyZDjqylX,0.573,208238.0,0.91,5Ek40FyMPprcvtyZDjqylX,0.0,8.0,0.266,-1.578,1.0,0.064,169.982,4.0,https://api.spotify.com/v1/tracks/5Ek40FyMPprcvtyZDjqylX,audio_features,spotify:track:5Ek40FyMPprcvtyZDjqylX,0.602
118,119.0,Symphony (feat. Zara Larsson),Clean Bandit,12211.0,https://open.spotify.com/track/72gv4zhNvRVdQA0eOenCal,,0.239,https://api.spotify.com/v1/audio-analysis/72gv4zhNvRVdQA0eOenCal,0.715,212733.0,0.605,72gv4zhNvRVdQA0eOenCal,1.41e-05,0.0,0.189,-5.128,0.0,0.0428,122.956,4.0,https://api.spotify.com/v1/tracks/72gv4zhNvRVdQA0eOenCal,audio_features,spotify:track:72gv4zhNvRVdQA0eOenCal,0.454
119,120.0,7 rings,Ariana Grande,12152.0,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF,,0.592,https://api.spotify.com/v1/audio-analysis/6ocbgoVGwYJhOv1GgI9NsF,0.778,178627.0,0.317,6ocbgoVGwYJhOv1GgI9NsF,0.0,1.0,0.0881,-10.732,0.0,0.334,140.048,4.0,https://api.spotify.com/v1/tracks/6ocbgoVGwYJhOv1GgI9NsF,audio_features,spotify:track:6ocbgoVGwYJhOv1GgI9NsF,0.327
120,121.0,ESCAPADE,Official HIGE DANdism,12036.0,https://open.spotify.com/track/2IPqNqkVIs2BHdwNys44lY,,0.0137,https://api.spotify.com/v1/audio-analysis/2IPqNqkVIs2BHdwNys44lY,0.609,262685.0,0.922,2IPqNqkVIs2BHdwNys44lY,0.0,7.0,0.114,-1.701,0.0,0.0323,132.016,4.0,https://api.spotify.com/v1/tracks/2IPqNqkVIs2BHdwNys44lY,audio_features,spotify:track:2IPqNqkVIs2BHdwNys44lY,0.742
121,122.0,Ca Va?,Vickeblanka,12001.0,https://open.spotify.com/track/7mqpXSSr9CBZI8LXEbxWql,,0.049,https://api.spotify.com/v1/audio-analysis/7mqpXSSr9CBZI8LXEbxWql,0.737,250480.0,0.889,7mqpXSSr9CBZI8LXEbxWql,1.53e-06,4.0,0.0652,-5.429,1.0,0.0747,111.021,4.0,https://api.spotify.com/v1/tracks/7mqpXSSr9CBZI8LXEbxWql,audio_features,spotify:track:7mqpXSSr9CBZI8LXEbxWql,0.387
122,123.0,One Thing Right - feat. Kane Brown,Marshmello,11964.0,https://open.spotify.com/track/4hPpVbbakQNv8YTHYaOJP4,,0.0667,https://api.spotify.com/v1/audio-analysis/4hPpVbbakQNv8YTHYaOJP4,0.659,181824.0,0.623,4hPpVbbakQNv8YTHYaOJP4,0.0,4.0,0.582,-2.253,1.0,0.0451,88.042,4.0,https://api.spotify.com/v1/tracks/4hPpVbbakQNv8YTHYaOJP4,audio_features,spotify:track:4hPpVbbakQNv8YTHYaOJP4,0.439
123,124.0,楓,SPITZ,11950.0,https://open.spotify.com/track/73xYYths9kvmFvYsd9gC9Z,,0.198,https://api.spotify.com/v1/audio-analysis/73xYYths9kvmFvYsd9gC9Z,0.419,324627.0,0.726,73xYYths9kvmFvYsd9gC9Z,0.708,8.0,0.0916,-4.443,1.0,0.0332,80.011,4.0,https://api.spotify.com/v1/tracks/73xYYths9kvmFvYsd9gC9Z,audio_features,spotify:track:73xYYths9kvmFvYsd9gC9Z,0.367
124,125.0,Silent Majority,Keyakizaka46,11866.0,https://open.spotify.com/track/7b7U8EnH4gB3a9qphGYVoj,,0.266,https://api.spotify.com/v1/audio-analysis/7b7U8EnH4gB3a9qphGYVoj,0.583,265827.0,0.952,7b7U8EnH4gB3a9qphGYVoj,0.0,1.0,0.314,-2.491,1.0,0.0803,123.029,4.0,https://api.spotify.com/v1/tracks/7b7U8EnH4gB3a9qphGYVoj,audio_features,spotify:track:7b7U8EnH4gB3a9qphGYVoj,0.812
125,126.0,祈り花,HIRAIDAI,11820.0,https://open.spotify.com/track/5G24eB35Ucu4A8MPKLNV9B,,0.202,https://api.spotify.com/v1/audio-analysis/5G24eB35Ucu4A8MPKLNV9B,0.413,263480.0,0.706,5G24eB35Ucu4A8MPKLNV9B,0.0,8.0,0.147,-2.416,1.0,0.0369,87.503,4.0,https://api.spotify.com/v1/tracks/5G24eB35Ucu4A8MPKLNV9B,audio_features,spotify:track:5G24eB35Ucu4A8MPKLNV9B,0.58
126,127.0,さくら,Ketsumeishi,11798.0,https://open.spotify.com/track/5rfUCmoI7axj6mjpu1Rto5,,0.308,https://api.spotify.com/v1/audio-analysis/5rfUCmoI7axj6mjpu1Rto5,0.713,316040.0,0.838,5rfUCmoI7axj6mjpu1Rto5,4.54e-06,8.0,0.235,-4.111,1.0,0.0257,119.992,4.0,https://api.spotify.com/v1/tracks/5rfUCmoI7axj6mjpu1Rto5,audio_features,spotify:track:5rfUCmoI7axj6mjpu1Rto5,0.848
127,128.0,NAO,HY,11774.0,https://open.spotify.com/track/2PeCrMLUayMPZnLZPkJxOJ,,0.491,https://api.spotify.com/v1/audio-analysis/2PeCrMLUayMPZnLZPkJxOJ,0.561,366773.0,0.422,2PeCrMLUayMPZnLZPkJxOJ,0.0,2.0,0.197,-6.602,1.0,0.0292,75.982,4.0,https://api.spotify.com/v1/tracks/2PeCrMLUayMPZnLZPkJxOJ,audio_features,spotify:track:2PeCrMLUayMPZnLZPkJxOJ,0.255
128,129.0,Synchronicity,Nogizaka46,11770.0,https://open.spotify.com/track/77m6PiiPEQGUxjNELzMyiF,,0.603,https://api.spotify.com/v1/audio-analysis/77m6PiiPEQGUxjNELzMyiF,0.571,254880.0,0.923,77m6PiiPEQGUxjNELzMyiF,0.0,0.0,0.0585,-3.64,1.0,0.04,135.941,4.0,https://api.spotify.com/v1/tracks/77m6PiiPEQGUxjNELzMyiF,audio_features,spotify:track:77m6PiiPEQGUxjNELzMyiF,0.468
129,130.0,2002,Anne-Marie,11740.0,https://open.spotify.com/track/2BgEsaKNfHUdlh97KmvFyo,,0.0372,https://api.spotify.com/v1/audio-analysis/2BgEsaKNfHUdlh97KmvFyo,0.697,186987.0,0.683,2BgEsaKNfHUdlh97KmvFyo,0.0,1.0,0.137,-2.881,0.0,0.117,96.133,4.0,https://api.spotify.com/v1/tracks/2BgEsaKNfHUdlh97KmvFyo,audio_features,spotify:track:2BgEsaKNfHUdlh97KmvFyo,0.603
130,131.0,SHOOT IT OUT,GENERATIONS from EXILE TRIBE,11634.0,https://open.spotify.com/track/1Chpng5LbC4eS8SYpIswzs,,0.0491,https://api.spotify.com/v1/audio-analysis/1Chpng5LbC4eS8SYpIswzs,0.579,288532.0,0.942,1Chpng5LbC4eS8SYpIswzs,0.0,6.0,0.376,-5.306,0.0,0.0479,127.966,4.0,https://api.spotify.com/v1/tracks/1Chpng5LbC4eS8SYpIswzs,audio_features,spotify:track:1Chpng5LbC4eS8SYpIswzs,0.524
131,132.0,Hana,ORANGE RANGE,11556.0,https://open.spotify.com/track/6DE61O4fNPiBAQWzldBnbv,,0.42,https://api.spotify.com/v1/audio-analysis/6DE61O4fNPiBAQWzldBnbv,0.5,253507.0,0.791,6DE61O4fNPiBAQWzldBnbv,0.0,0.0,0.0995,-3.894,1.0,0.0411,92.081,4.0,https://api.spotify.com/v1/tracks/6DE61O4fNPiBAQWzldBnbv,audio_features,spotify:track:6DE61O4fNPiBAQWzldBnbv,0.492
132,133.0,三日月,ayaka,11514.0,https://open.spotify.com/track/5SDVaYU4nfaIV0rNSlWSCa,,0.293,https://api.spotify.com/v1/audio-analysis/5SDVaYU4nfaIV0rNSlWSCa,0.496,279013.0,0.476,5SDVaYU4nfaIV0rNSlWSCa,0.0,2.0,0.0771,-5.077,1.0,0.0266,143.758,4.0,https://api.spotify.com/v1/tracks/5SDVaYU4nfaIV0rNSlWSCa,audio_features,spotify:track:5SDVaYU4nfaIV0rNSlWSCa,0.405
133,134.0,,Nissy,11479.0,https://open.spotify.com/track/4cP6KmNvTFkLHZo6fVJq0c,,0.00234,https://api.spotify.com/v1/audio-analysis/4cP6KmNvTFkLHZo6fVJq0c,0.684,258733.0,0.78,4cP6KmNvTFkLHZo6fVJq0c,0.0,0.0,0.11,-4.352,1.0,0.0351,127.95,4.0,https://api.spotify.com/v1/tracks/4cP6KmNvTFkLHZo6fVJq0c,audio_features,spotify:track:4cP6KmNvTFkLHZo6fVJq0c,0.762
134,135.0,Prayer X,King Gnu,11472.0,https://open.spotify.com/track/6FMelWDNGnYBva29R4d0tq,,0.423,https://api.spotify.com/v1/audio-analysis/6FMelWDNGnYBva29R4d0tq,0.527,195227.0,0.752,6FMelWDNGnYBva29R4d0tq,0.0,8.0,0.181,-6.006,0.0,0.28,174.114,4.0,https://api.spotify.com/v1/tracks/6FMelWDNGnYBva29R4d0tq,audio_features,spotify:track:6FMelWDNGnYBva29R4d0tq,0.542
135,136.0,Rise,Jonas Blue,11429.0,https://open.spotify.com/track/5ZSl6gDoV6bPPxzmLeneV9,,0.327,https://api.spotify.com/v1/audio-analysis/5ZSl6gDoV6bPPxzmLeneV9,0.687,194408.0,0.785,5ZSl6gDoV6bPPxzmLeneV9,0.0,1.0,0.203,-4.65,1.0,0.0333,106.046,4.0,https://api.spotify.com/v1/tracks/5ZSl6gDoV6bPPxzmLeneV9,audio_features,spotify:track:5ZSl6gDoV6bPPxzmLeneV9,0.655
136,137.0,にじいろ,ayaka,11428.0,https://open.spotify.com/track/3JrxNi0sQ1Lnx8eGonp3Ma,,0.121,https://api.spotify.com/v1/audio-analysis/3JrxNi0sQ1Lnx8eGonp3Ma,0.643,224720.0,0.569,3JrxNi0sQ1Lnx8eGonp3Ma,0.0,2.0,0.0752,-4.401,1.0,0.0232,91.966,4.0,https://api.spotify.com/v1/tracks/3JrxNi0sQ1Lnx8eGonp3Ma,audio_features,spotify:track:3JrxNi0sQ1Lnx8eGonp3Ma,0.62
137,138.0,Mitakotomonaikeshiki,Masaki Suda,11416.0,https://open.spotify.com/track/7ejMg5qYeZbikO3a4u3kZ2,,0.000352,https://api.spotify.com/v1/audio-analysis/7ejMg5qYeZbikO3a4u3kZ2,0.435,221693.0,0.912,7ejMg5qYeZbikO3a4u3kZ2,0.0,2.0,0.278,-2.734,1.0,0.0486,90.546,4.0,https://api.spotify.com/v1/tracks/7ejMg5qYeZbikO3a4u3kZ2,audio_features,spotify:track:7ejMg5qYeZbikO3a4u3kZ2,0.62
138,139.0,Sorry,Shota Shimizu,11371.0,https://open.spotify.com/track/32m8QolmAYUaUafzdL25Xm,,0.533,https://api.spotify.com/v1/audio-analysis/32m8QolmAYUaUafzdL25Xm,0.764,241067.0,0.405,32m8QolmAYUaUafzdL25Xm,0.0,4.0,0.146,-7.986,1.0,0.0382,106.999,4.0,https://api.spotify.com/v1/tracks/32m8QolmAYUaUafzdL25Xm,audio_features,spotify:track:32m8QolmAYUaUafzdL25Xm,0.17
139,140.0,秒針を噛む,ずっと真夜中でいいのに。,11343.0,https://open.spotify.com/track/2DwHI6gIvTHXNGmqDWGriw,,0.0245,https://api.spotify.com/v1/audio-analysis/2DwHI6gIvTHXNGmqDWGriw,0.645,259053.0,0.961,2DwHI6gIvTHXNGmqDWGriw,0.0,1.0,0.256,-3.227,0.0,0.07,129.9,4.0,https://api.spotify.com/v1/tracks/2DwHI6gIvTHXNGmqDWGriw,audio_features,spotify:track:2DwHI6gIvTHXNGmqDWGriw,0.606
140,141.0,あした世界が終わるとしても,Aimyon,11307.0,https://open.spotify.com/track/4cKEW1EDlagnqmExM6lVcm,,0.0877,https://api.spotify.com/v1/audio-analysis/4cKEW1EDlagnqmExM6lVcm,0.563,262720.0,0.67,4cKEW1EDlagnqmExM6lVcm,0.0,7.0,0.0984,-3.46,1.0,0.0313,99.022,4.0,https://api.spotify.com/v1/tracks/4cKEW1EDlagnqmExM6lVcm,audio_features,spotify:track:4cKEW1EDlagnqmExM6lVcm,0.568
141,142.0,さよならの前に,AAA,11274.0,https://open.spotify.com/track/7vwXjDrZT2mqiFynlEwwgG,,0.0364,https://api.spotify.com/v1/audio-analysis/7vwXjDrZT2mqiFynlEwwgG,0.545,320373.0,0.853,7vwXjDrZT2mqiFynlEwwgG,0.0,1.0,0.117,-4.699,1.0,0.029,98.02,4.0,https://api.spotify.com/v1/tracks/7vwXjDrZT2mqiFynlEwwgG,audio_features,spotify:track:7vwXjDrZT2mqiFynlEwwgG,0.525
142,143.0,だから僕は音楽を辞めた,ヨルシカ,11239.0,https://open.spotify.com/track/5j7ixaLeGTGSv4DzKs0pCM,,0.36,https://api.spotify.com/v1/audio-analysis/5j7ixaLeGTGSv4DzKs0pCM,0.65,242913.0,0.88,5j7ixaLeGTGSv4DzKs0pCM,0.00369,4.0,0.23,-5.326,1.0,0.0283,124.985,4.0,https://api.spotify.com/v1/tracks/5j7ixaLeGTGSv4DzKs0pCM,audio_features,spotify:track:5j7ixaLeGTGSv4DzKs0pCM,0.921
143,144.0,天体観測,BUMP OF CHICKEN,11229.0,https://open.spotify.com/track/3hRRYgBeunE3PTmnzATTS0,,0.381,https://api.spotify.com/v1/audio-analysis/3hRRYgBeunE3PTmnzATTS0,0.366,263600.0,0.949,3hRRYgBeunE3PTmnzATTS0,0.0,1.0,0.0902,-3.552,1.0,0.11,164.979,4.0,https://api.spotify.com/v1/tracks/3hRRYgBeunE3PTmnzATTS0,audio_features,spotify:track:3hRRYgBeunE3PTmnzATTS0,0.467
144,145.0,DNA,BTS,11224.0,https://open.spotify.com/track/5SE57ljOIUJ1ybL9U6CuBH,,0.022,https://api.spotify.com/v1/audio-analysis/5SE57ljOIUJ1ybL9U6CuBH,0.598,223123.0,0.775,5SE57ljOIUJ1ybL9U6CuBH,0.0,1.0,0.0677,-4.035,0.0,0.0545,129.819,4.0,https://api.spotify.com/v1/tracks/5SE57ljOIUJ1ybL9U6CuBH,audio_features,spotify:track:5SE57ljOIUJ1ybL9U6CuBH,0.687
145,146.0,いいんですか?,RADWIMPS,11155.0,https://open.spotify.com/track/2YtGffDs1z9VOZRLW1Iv5J,,0.00386,https://api.spotify.com/v1/audio-analysis/2YtGffDs1z9VOZRLW1Iv5J,0.477,248187.0,0.845,2YtGffDs1z9VOZRLW1Iv5J,0.0,11.0,0.0836,-3.975,1.0,0.0435,174.865,4.0,https://api.spotify.com/v1/tracks/2YtGffDs1z9VOZRLW1Iv5J,audio_features,spotify:track:2YtGffDs1z9VOZRLW1Iv5J,0.882
146,147.0,RAIN,SEKAI NO OWARI,11154.0,https://open.spotify.com/track/1mZWjML2zStB9lMOpU9vx4,,0.206,https://api.spotify.com/v1/audio-analysis/1mZWjML2zStB9lMOpU9vx4,0.527,310293.0,0.741,1mZWjML2zStB9lMOpU9vx4,1.16e-06,8.0,0.299,-3.855,1.0,0.027,97.938,4.0,https://api.spotify.com/v1/tracks/1mZWjML2zStB9lMOpU9vx4,audio_features,spotify:track:1mZWjML2zStB9lMOpU9vx4,0.5
147,148.0,異端なスター,Official HIGE DANdism,11044.0,https://open.spotify.com/track/6vtHQ7FcAXSOKSOeaBm5bc,,0.00157,https://api.spotify.com/v1/audio-analysis/6vtHQ7FcAXSOKSOeaBm5bc,0.57,288067.0,0.758,6vtHQ7FcAXSOKSOeaBm5bc,0.0,8.0,0.367,-3.997,1.0,0.0323,97.959,4.0,https://api.spotify.com/v1/tracks/6vtHQ7FcAXSOKSOeaBm5bc,audio_features,spotify:track:6vtHQ7FcAXSOKSOeaBm5bc,0.707
148,149.0,"thank u, next",Ariana Grande,11038.0,https://open.spotify.com/track/3e9HZxeyfWwjeyPAMmWSSQ,,0.229,https://api.spotify.com/v1/audio-analysis/3e9HZxeyfWwjeyPAMmWSSQ,0.717,207320.0,0.653,3e9HZxeyfWwjeyPAMmWSSQ,0.0,1.0,0.101,-5.634,1.0,0.0658,106.966,4.0,https://api.spotify.com/v1/tracks/3e9HZxeyfWwjeyPAMmWSSQ,audio_features,spotify:track:3e9HZxeyfWwjeyPAMmWSSQ,0.412
149,150.0,Summer Days (feat. Macklemore & Patrick Stump of Fall Out Boy),Martin Garrix,11015.0,https://open.spotify.com/track/7Feaw9WAEREY0DUOSXJLOM,,0.179,https://api.spotify.com/v1/audio-analysis/7Feaw9WAEREY0DUOSXJLOM,0.661,163805.0,0.723,7Feaw9WAEREY0DUOSXJLOM,1.23e-05,5.0,0.14,-6.976,0.0,0.0566,113.778,4.0,https://api.spotify.com/v1/tracks/7Feaw9WAEREY0DUOSXJLOM,audio_features,spotify:track:7Feaw9WAEREY0DUOSXJLOM,0.316
150,151.0,Choucho Musubi,Aimer,10986.0,https://open.spotify.com/track/6Flllj0iIJPwXUpxL9KdxC,,0.402,https://api.spotify.com/v1/audio-analysis/6Flllj0iIJPwXUpxL9KdxC,0.51,305333.0,0.5,6Flllj0iIJPwXUpxL9KdxC,0.0,7.0,0.0929,-7.399,1.0,0.0362,142.069,4.0,https://api.spotify.com/v1/tracks/6Flllj0iIJPwXUpxL9KdxC,audio_features,spotify:track:6Flllj0iIJPwXUpxL9KdxC,0.355
151,152.0,Mikrokosmos,BTS,10951.0,https://open.spotify.com/track/5hnbE5BF2e8BCk9OMR1UVC,,0.125,https://api.spotify.com/v1/audio-analysis/5hnbE5BF2e8BCk9OMR1UVC,0.58,224225.0,0.858,5hnbE5BF2e8BCk9OMR1UVC,0.0,8.0,0.0502,-5.212,1.0,0.114,174.039,3.0,https://api.spotify.com/v1/tracks/5hnbE5BF2e8BCk9OMR1UVC,audio_features,spotify:track:5hnbE5BF2e8BCk9OMR1UVC,0.475
152,153.0,ヒーロー,FUNKY MONKEY BABYS,10917.0,https://open.spotify.com/track/5iSNxrAoctBnFfyz8J9bDO,,0.0502,https://api.spotify.com/v1/audio-analysis/5iSNxrAoctBnFfyz8J9bDO,0.622,293653.0,0.818,5iSNxrAoctBnFfyz8J9bDO,0.0,0.0,0.392,-4.101,1.0,0.0324,120.974,4.0,https://api.spotify.com/v1/tracks/5iSNxrAoctBnFfyz8J9bDO,audio_features,spotify:track:5iSNxrAoctBnFfyz8J9bDO,0.572
153,154.0,Dionysus,BTS,10878.0,https://open.spotify.com/track/6JdS5rJvJaRA7B1tcm7kxZ,,0.04,https://api.spotify.com/v1/audio-analysis/6JdS5rJvJaRA7B1tcm7kxZ,0.502,249215.0,0.91,6JdS5rJvJaRA7B1tcm7kxZ,0.0,7.0,0.319,-2.769,1.0,0.107,176.084,4.0,https://api.spotify.com/v1/tracks/6JdS5rJvJaRA7B1tcm7kxZ,audio_features,spotify:track:6JdS5rJvJaRA7B1tcm7kxZ,0.588
154,155.0,HAPPY HAPPY,TWICE,10852.0,https://open.spotify.com/track/1yPkYnRgZveWLCUSWX16ra,,0.173,https://api.spotify.com/v1/audio-analysis/1yPkYnRgZveWLCUSWX16ra,0.609,206974.0,0.932,1yPkYnRgZveWLCUSWX16ra,0.000946,10.0,0.396,-1.562,1.0,0.145,179.995,4.0,https://api.spotify.com/v1/tracks/1yPkYnRgZveWLCUSWX16ra,audio_features,spotify:track:1yPkYnRgZveWLCUSWX16ra,0.755
155,156.0,Old Town Road - Remix,Lil Nas X,10852.0,https://open.spotify.com/track/6u7jPi22kF8CTQ3rb9DHE7,,0.0533,https://api.spotify.com/v1/audio-analysis/6u7jPi22kF8CTQ3rb9DHE7,0.878,157067.0,0.619,6u7jPi22kF8CTQ3rb9DHE7,0.0,6.0,0.113,-5.56,1.0,0.102,136.041,4.0,https://api.spotify.com/v1/tracks/6u7jPi22kF8CTQ3rb9DHE7,audio_features,spotify:track:6u7jPi22kF8CTQ3rb9DHE7,0.639
156,157.0,Sugar,Maroon 5,10844.0,https://open.spotify.com/track/0ljEFYEFuqspdPCWn75FPP,,0.0553,https://api.spotify.com/v1/audio-analysis/0ljEFYEFuqspdPCWn75FPP,0.744,235493.0,0.783,0ljEFYEFuqspdPCWn75FPP,0.0,1.0,0.086,-7.077,1.0,0.0337,120.042,4.0,https://api.spotify.com/v1/tracks/0ljEFYEFuqspdPCWn75FPP,audio_features,spotify:track:0ljEFYEFuqspdPCWn75FPP,0.885
157,158.0,Kimi Ga Suki,Shota Shimizu,10803.0,https://open.spotify.com/track/5Bg0HkfaRYRx8A7tMrjT9Z,,0.172,https://api.spotify.com/v1/audio-analysis/5Bg0HkfaRYRx8A7tMrjT9Z,0.573,271507.0,0.575,5Bg0HkfaRYRx8A7tMrjT9Z,0.0,0.0,0.203,-7.628,1.0,0.0449,132.426,4.0,https://api.spotify.com/v1/tracks/5Bg0HkfaRYRx8A7tMrjT9Z,audio_features,spotify:track:5Bg0HkfaRYRx8A7tMrjT9Z,0.535
158,159.0,StaRt,Mrs. GREEN APPLE,10802.0,https://open.spotify.com/track/0OyjinjxQAJM1UV3WgqRYe,,0.0223,https://api.spotify.com/v1/audio-analysis/0OyjinjxQAJM1UV3WgqRYe,0.421,213427.0,0.955,0OyjinjxQAJM1UV3WgqRYe,1.7e-06,11.0,0.086,-1.386,1.0,0.0885,190.007,4.0,https://api.spotify.com/v1/tracks/0OyjinjxQAJM1UV3WgqRYe,audio_features,spotify:track:0OyjinjxQAJM1UV3WgqRYe,0.68
159,160.0,Wake Me Up,Avicii,10672.0,https://open.spotify.com/track/4h8VwCb1MTGoLKueQ1WgbD,,0.00346,https://api.spotify.com/v1/audio-analysis/4h8VwCb1MTGoLKueQ1WgbD,0.518,247427.0,0.784,4h8VwCb1MTGoLKueQ1WgbD,0.00187,2.0,0.171,-5.659,1.0,0.0524,124.102,4.0,https://api.spotify.com/v1/tracks/4h8VwCb1MTGoLKueQ1WgbD,audio_features,spotify:track:4h8VwCb1MTGoLKueQ1WgbD,0.588
160,161.0,Make It Right,BTS,10663.0,https://open.spotify.com/track/6KUE0HSSudAp9AOycaF6SH,,0.0104,https://api.spotify.com/v1/audio-analysis/6KUE0HSSudAp9AOycaF6SH,0.638,226321.0,0.703,6KUE0HSSudAp9AOycaF6SH,0.0,7.0,0.132,-7.874,1.0,0.444,105.766,4.0,https://api.spotify.com/v1/tracks/6KUE0HSSudAp9AOycaF6SH,audio_features,spotify:track:6KUE0HSSudAp9AOycaF6SH,0.261
161,162.0,Slow & Easy,HIRAIDAI,10596.0,https://open.spotify.com/track/4b5oBON2DgamONUxvP4JyQ,,0.634,https://api.spotify.com/v1/audio-analysis/4b5oBON2DgamONUxvP4JyQ,0.663,215120.0,0.807,4b5oBON2DgamONUxvP4JyQ,0.0,0.0,0.0972,-4.229,1.0,0.0441,77.971,4.0,https://api.spotify.com/v1/tracks/4b5oBON2DgamONUxvP4JyQ,audio_features,spotify:track:4b5oBON2DgamONUxvP4JyQ,0.767
162,163.0,Amazing,Official HIGE DANdism,10585.0,https://open.spotify.com/track/2bHkPpS2dS9QyY6BCYueoT,,0.00894,https://api.spotify.com/v1/audio-analysis/2bHkPpS2dS9QyY6BCYueoT,0.61,231933.0,0.842,2bHkPpS2dS9QyY6BCYueoT,0.0,7.0,0.24,-4.934,1.0,0.0446,134.032,4.0,https://api.spotify.com/v1/tracks/2bHkPpS2dS9QyY6BCYueoT,audio_features,spotify:track:2bHkPpS2dS9QyY6BCYueoT,0.569
163,164.0,Havana (feat. Young Thug),Camila Cabello,10549.0,https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W,,0.184,https://api.spotify.com/v1/audio-analysis/1rfofaqEpACxVEHIZBJe6W,0.765,217307.0,0.523,1rfofaqEpACxVEHIZBJe6W,3.56e-05,2.0,0.132,-4.333,1.0,0.03,104.988,4.0,https://api.spotify.com/v1/tracks/1rfofaqEpACxVEHIZBJe6W,audio_features,spotify:track:1rfofaqEpACxVEHIZBJe6W,0.394
